Numero,Proveedor,Almacen,Fecha,Estatus,Moneda,TipoCambio,Solicitados,Recibidos,Pendientes,DiasDeCredito,ElaboradoPor,Comentarios,Subtotal,IVA,Total,SubtotalMXN,IVAMXN,TotalMXN
3198,DECASA,Matriz,10/10/2025,Aprobada,MXN,1.000000,1332.000000,0.000000,1332.000000,0,Carmen Irianda ,,17953.45,2872.55,20826,17953.450000,2872.550000,20826.000000
3197,SUPER GEL,Matriz,09/10/2025,Surtida,MXN,1.000000,626.000000,626.000000,0.000000,0,Carmen Irianda ,,8959.12,1433.46,10392.58,8959.120000,1433.460000,10392.580000
3196,RODVAL,Matriz,09/10/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,192707,6673.6,1067.78,7741.38,6673.600000,1067.780000,7741.380000
3195,ALCOHOLERA DEL CENTRO,Matriz,09/10/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,233294(31),646.55,103.45,750,646.550000,103.450000,750.000000
3194,MISUMI MEXICO,Matriz,09/10/2025,Aprobada,MXN,1.000000,11.000000,0.000000,11.000000,0,Carmen Irianda ,PRECIOS EN DOLARES,273.9,43.82,317.72,273.900000,43.820000,317.720000
3193,LIMPRO,Matriz,09/10/2025,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Carmen Irianda ,,2821.52,451.44,3272.96,2821.520000,451.440000,3272.960000
3192,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,09/10/2025,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Carmen Irianda ,,2508.04,401.29,2909.33,2508.040000,401.290000,2909.330000
3191,JW WINCO,Matriz,09/10/2025,Aprobada,MXN,1.000000,6.000000,0.000000,6.000000,0,Carmen Irianda ,,2926,468.16,3394.16,2926.000000,468.160000,3394.160000
3190,ECODELI,Matriz,08/10/2025,Surtida,MXN,1.000000,325.000000,325.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,3778.45,604.55,4383,3778.450000,604.550000,4383.000000
3189,MISUMI MEXICO,Matriz,08/10/2025,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,0,Carmen Irianda ,PRECIOS EN DOLARES,249,39.84,288.84,249.000000,39.840000,288.840000
3188,JARCIERIA VALERIA,Matriz,07/10/2025,Surtida,MXN,1.000000,480.000000,480.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,15660,2505.6,18165.6,15660.000000,2505.600000,18165.600000
3187,LA FRESA ,Matriz,07/10/2025,Surtida,MXN,1.000000,138.000000,138.000000,0.000000,0,Carmen Irianda ,,1582,253.12,1835.12,1582.000000,253.120000,1835.120000
3186,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,07/10/2025,Surtida,MXN,1.000000,200.000000,200.000000,0.000000,0,Carmen Irianda ,,8553.2,1368.51,9921.71,8553.200000,1368.510000,9921.710000
3185,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,07/10/2025,Surtida,MXN,1.000000,122.000000,122.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,32917.4,5266.78,38184.18,32917.400000,5266.780000,38184.180000
3184,JARCERIA RAMIREZ,Matriz,06/10/2025,Surtida,MXN,1.000000,629.000000,629.000000,0.000000,0,Carmen Irianda ,,17715.26,2834.44,20549.7,17715.260000,2834.440000,20549.700000
3183,RS,Matriz,06/10/2025,Surtida,MXN,1.000000,242.000000,242.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2254.3,360.69,2614.99,2254.300000,360.690000,2614.990000
3182,ALCOHOLERA DEL CENTRO,Matriz,06/10/2025,Aprobada,MXN,1.000000,456.000000,0.000000,456.000000,0,Carmen Irianda ,,21888,3502.08,25390.08,21888.000000,3502.080000,25390.080000
3181,BOTELLO ,Matriz,06/10/2025,Aprobada,MXN,1.000000,1247.000000,0.000000,1247.000000,0,Daniel Alejandro Calderon Hernández,,4484.83,717.57,5202.4,4484.830000,717.570000,5202.400000
3180,PYM IRAPUATO,Matriz,06/10/2025,Aprobada,MXN,1.000000,21.000000,0.000000,21.000000,0,Josefina Nava ,NHK 25-1100-L,779.35,0,779.35,779.350000,0.000000,779.350000
3179,PYM IRAPUATO,Matriz,03/10/2025,Aprobada,MXN,1.000000,20.000000,0.000000,20.000000,0,Josefina Nava ,PROCESOS GRAFICOS DEL BAJIO,544.61,0,544.61,544.610000,0.000000,544.610000
3178,SUFARMED,Matriz,02/10/2025,Surtida,MXN,1.000000,56.000000,56.000000,0.000000,30,Josefina Nava ,RETRYVER 25-1007-L,1523.87,101.54,1625.41,1523.870000,101.540000,1625.410000
3177,VIRESA,Matriz,02/10/2025,Surtida,MXN,1.000000,104.000000,104.000000,0.000000,30,Josefina Nava ,"232636, 232571(1,2), 232977(5), 232459(2,3,8,15,16), 231875(6)",11294.42,1807.11,13101.53,11294.420000,1807.110000,13101.530000
3176,SUFARMED,Matriz,02/10/2025,Surtida,MXN,1.000000,50.000000,50.000000,0.000000,30,Josefina Nava ,SOLUCIONES,2458,134.08,2592.08,2458.000000,134.080000,2592.080000
3175,KABLA COMERCIAL,Matriz,02/10/2025,Aprobada,MXN,1.000000,5.000000,0.000000,5.000000,0,Josefina Nava ,192983,6828,1092.48,7920.48,6828.000000,1092.480000,7920.480000
3174,FANASA,Matriz,02/10/2025,Aprobada,MXN,1.000000,11.000000,0.000000,11.000000,0,Josefina Nava ,PGC 25-1204-L,756.25,0,756.25,756.250000,0.000000,756.250000
3173,PESO,Matriz,01/10/2025,Surtida,MXN,1.000000,219.000000,219.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,3723.6,595.78,4319.38,3723.600000,595.780000,4319.380000
3172,WALMART,Matriz,30/09/2025,Aprobada,MXN,1.000000,60.000000,0.000000,60.000000,0,Carmen Irianda ,AURRERÁ ENTREGADO 30-09-25,1810.34,289.66,2100,1810.340000,289.660000,2100.000000
3171,DICOLOR,Matriz,30/09/2025,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,21,Carmen Irianda ,SE HACE DESCUENTO DE CAMBIO DE CUBETAS DE PEDIDO ANTERIOR,1725.43,276.07,2001.5,1725.430000,276.070000,2001.500000
3170,DECASA,Matriz,29/09/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Carmen Irianda ,,11.64,1.86,13.5,11.640000,1.860000,13.500000
3169,SAMS,Matriz,29/09/2025,Surtida,MXN,1.000000,63.000000,63.000000,0.000000,0,Carmen Irianda ,,6042.02,0,6042.02,6042.020000,0.000000,6042.020000
3168,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,29/09/2025,Surtida,MXN,1.000000,48.000000,48.000000,0.000000,0,Carmen Irianda ,,10183.93,1629.43,11813.36,10183.930000,1629.430000,11813.360000
3167,ECODELI,Matriz,29/09/2025,Surtida,MXN,1.000000,100.000000,100.000000,0.000000,30,Carmen Irianda ,,8374.05,1339.85,9713.9,8374.050000,1339.850000,9713.900000
3166,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,29/09/2025,Aprobada,MXN,1.000000,93.000000,0.000000,93.000000,0,Daniel Alejandro Calderon Hernández,,25010.4,4001.66,29012.06,25010.400000,4001.660000,29012.060000
3165,BOTELLO ,Matriz,29/09/2025,Aprobada,MXN,1.000000,33.000000,0.000000,33.000000,0,Josefina Nava ,192885,1479.31,236.69,1716,1479.310000,236.690000,1716.000000
3164,DIKYSA,Matriz,29/09/2025,Aprobada,MXN,1.000000,30.000000,0.000000,30.000000,0,Josefina Nava ,233253,14400,2304,16704,14400.000000,2304.000000,16704.000000
3163,ECODELI,Matriz,27/09/2025,Surtida,MXN,1.000000,60.000000,60.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2322.5,371.6,2694.1,2322.500000,371.600000,2694.100000
3162,AQUALIFE,Matriz,26/09/2025,Aprobada,MXN,1.000000,315.000000,0.000000,315.000000,0,Carmen Irianda ,,20279.7,3244.75,23524.45,20279.700000,3244.750000,23524.450000
3161,CONTRO TECNICO Y REPRESENTACIONES SA DE CV,Matriz,26/09/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,JAPAMI 32492(COT. 25-1086-L),415,66.4,481.4,415.000000,66.400000,481.400000
3160,PYM IRAPUATO,Matriz,26/09/2025,Aprobada,MXN,1.000000,17.000000,0.000000,17.000000,0,Josefina Nava ,"231608, 232856",545.94,87.35,633.29,545.940000,87.350000,633.290000
3159,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,25/09/2025,Aprobada,MXN,1.000000,20.000000,0.000000,20.000000,0,Carmen Irianda ,,1920,307.2,2227.2,1920.000000,307.200000,2227.200000
3158,BOTELLO ,Matriz,25/09/2025,Aprobada,MXN,1.000000,120.000000,0.000000,120.000000,0,Carmen Irianda ,,2094.83,335.17,2430,2094.830000,335.170000,2430.000000
3157,VIRESA,Matriz,25/09/2025,Surtida,MXN,1.000000,288.000000,288.000000,0.000000,30,Josefina Nava ,"231125(3,4)",14699.52,2351.92,17051.44,14699.520000,2351.920000,17051.440000
3156,SUPER GEL,Matriz,25/09/2025,Surtida,MXN,1.000000,192.000000,192.000000,0.000000,0,Carmen Irianda ,,2112,337.92,2449.92,2112.000000,337.920000,2449.920000
3155,RS,Matriz,25/09/2025,Surtida,MXN,1.000000,60.000000,60.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3624.08,579.85,4203.93,3624.080000,579.850000,4203.930000
3154,DON PULCRO,Matriz,25/09/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,388.5,62.16,450.66,388.500000,62.160000,450.660000
3153,AMAZON,Matriz,25/09/2025,Surtida,MXN,1.000000,6.000000,6.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,4215.15,674.42,4889.57,4215.150000,674.420000,4889.570000
3152,COPAR,Matriz,24/09/2025,Aprobada,MXN,1.000000,84.000000,60.000000,24.000000,0,Carmen Irianda ,,3024,483.84,3507.84,3024.000000,483.840000,3507.840000
3151,LA FRESA ,Matriz,24/09/2025,Surtida,MXN,1.000000,60.000000,60.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,225,36,261,225.000000,36.000000,261.000000
3150,MERCADO LIBRE,Matriz,24/09/2025,Surtida,MXN,1.000000,180.000000,180.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2430.09,388.81,2818.9,2430.090000,388.810000,2818.900000
3149,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,24/09/2025,Surtida,MXN,1.000000,55.000000,55.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,15655,2504.8,18159.8,15655.000000,2504.800000,18159.800000
3148,SUPER GEL,Matriz,24/09/2025,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,0,Carmen Irianda ,,6500,1040,7540,6500.000000,1040.000000,7540.000000
3147,UNLINE,Matriz,23/09/2025,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,30,Josefina Nava ,MATERIAL PARA VIA,2665.74,426.52,3092.26,2665.740000,426.520000,3092.260000
3146,MEDELAB,Matriz,23/09/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,192874,1126.27,180.2,1306.47,1126.270000,180.200000,1306.470000
3145,JARCIERIA VALERIA,Matriz,23/09/2025,Surtida,MXN,1.000000,216.000000,216.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,7512,1201.92,8713.92,7512.000000,1201.920000,8713.920000
3144,AUREA QUIMICA MEXICANA,Matriz,22/09/2025,Aprobada,MXN,1.000000,8.000000,0.000000,8.000000,0,Josefina Nava ,"231921(10,14)",4365.2,698.43,5063.63,4365.200000,698.430000,5063.630000
3143,MEDELAB,Matriz,22/09/2025,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Josefina Nava ,232981,1886.04,301.77,2187.81,1886.040000,301.770000,2187.810000
3142,SUPROMED,Matriz,22/09/2025,Surtida,MXN,1.000000,8.000000,8.000000,0.000000,30,Josefina Nava ,"231608(6,7)",2027.5,324.4,2351.9,2027.500000,324.400000,2351.900000
3141,FANASA,Matriz,22/09/2025,Aprobada,MXN,1.000000,12.000000,0.000000,12.000000,0,Josefina Nava ,"232856(4,20,40,43)",3109.69,41.27,3150.96,3109.690000,41.270000,3150.960000
3140,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,22/09/2025,Aprobada,MXN,1.000000,14.000000,0.000000,14.000000,0,Josefina Nava ,"231875(8), 231608",1025.86,164.14,1190,1025.860000,164.140000,1190.000000
3139,ECODELI,Matriz,22/09/2025,Surtida,MXN,1.000000,277.000000,277.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,8601.08,1376.17,9977.25,8601.080000,1376.170000,9977.250000
3138,GINEZ,Matriz,22/09/2025,Surtida,MXN,1.000000,400.000000,400.000000,0.000000,0,Carmen Irianda ,,3724.14,595.86,4320,3724.140000,595.860000,4320.000000
3137,ECOBOLSA,Matriz,22/09/2025,Surtida,MXN,1.000000,600.000000,600.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,12848.28,2055.72,14904,12848.280000,2055.720000,14904.000000
3136,SPONYA,Matriz,22/09/2025,Surtida,MXN,1.000000,960.000000,960.000000,0.000000,0,Carmen Irianda ,,9100.8,1456.13,10556.93,9100.800000,1456.130000,10556.930000
3135,AQUALIFE,Matriz,22/09/2025,Aprobada,MXN,1.000000,50.000000,0.000000,50.000000,0,Carmen Irianda ,,1918.5,306.96,2225.46,1918.500000,306.960000,2225.460000
3134,COCISA,Matriz,22/09/2025,Surtida,MXN,1.000000,8.000000,8.000000,0.000000,30,Josefina Nava ,231875(9),480,76.8,556.8,480.000000,76.800000,556.800000
3133,COPAR,Matriz,22/09/2025,Surtida,MXN,1.000000,632.000000,632.000000,0.000000,0,Carmen Irianda ,,4512,721.92,5233.92,4512.000000,721.920000,5233.920000
3132,KABLA COMERCIAL,Matriz,22/09/2025,Surtida,MXN,1.000000,58.000000,58.000000,0.000000,0,Josefina Nava ,"231873, RETRYVER (25-1148-L)",14586,2333.76,16919.76,14586.000000,2333.760000,16919.760000
3131,ECODELI,Matriz,20/09/2025,Surtida,MXN,1.000000,35.000000,35.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,3679.55,588.73,4268.28,3679.550000,588.730000,4268.280000
3130,ECODELI,Matriz,20/09/2025,Surtida,MXN,1.000000,272.000000,272.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,8697.92,1391.67,10089.59,8697.920000,1391.670000,10089.590000
3129,RS,Matriz,20/09/2025,Surtida,MXN,1.000000,34.000000,34.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3696.48,591.44,4287.92,3696.480000,591.440000,4287.920000
3128,RS,Matriz,20/09/2025,Surtida,MXN,1.000000,201.000000,201.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2305.94,368.95,2674.89,2305.940000,368.950000,2674.890000
3127,RS,Matriz,20/09/2025,Surtida,MXN,1.000000,34.000000,34.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2493.12,398.9,2892.02,2493.120000,398.900000,2892.020000
3126,VIRESA,Matriz,19/09/2025,Surtida,MXN,1.000000,176.000000,176.000000,0.000000,30,Josefina Nava ,"231425(13), 231581(12,18), 231909, 230560, 231638(8,15), 231133(16,19,21), 231927",18092.21,2894.75,20986.96,18092.210000,2894.750000,20986.960000
3125,VELAQUIN,Matriz,19/09/2025,Surtida,MXN,1.000000,455.000000,455.000000,0.000000,30,Josefina Nava ,"231909, 231769, 230987, 231188, 231022, 231133, 231927",10123.58,1619.77,11743.35,10123.580000,1619.770000,11743.350000
3124,PROLAB,Matriz,19/09/2025,Aprobada,MXN,1.000000,5.000000,0.000000,5.000000,0,Josefina Nava ,JAPAMI 32492,5076,812.16,5888.16,5076.000000,812.160000,5888.160000
3123,VELAQUIN,Matriz,19/09/2025,Surtida,MXN,1.000000,19.000000,19.000000,0.000000,30,Josefina Nava ,"231188, 231292, JAPAMI 32367",1621.65,259.46,1881.11,1621.650000,259.460000,1881.110000
3122,MEDELAB,Matriz,19/09/2025,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,,4566.01,730.56,5296.57,4566.010000,730.560000,5296.570000
3121,ZAOLI,Matriz,19/09/2025,Aprobada,MXN,1.000000,60.000000,0.000000,60.000000,30,Carmen Irianda ,,10200,1632,11832,10200.000000,1632.000000,11832.000000
3120,DICOLOR,Matriz,19/09/2025,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,21,Carmen Irianda ,,6481.9,1037.1,7519,6481.900000,1037.100000,7519.000000
3119,BOTELLO ,Matriz,19/09/2025,Aprobada,MXN,1.000000,283.000000,0.000000,283.000000,0,Daniel Alejandro Calderon Hernández,,2598.8,80.86,2679.66,2598.800000,80.860000,2679.660000
3118,DIKYSA,Matriz,18/09/2025,Aprobada,MXN,1.000000,49.000000,0.000000,49.000000,0,Josefina Nava ,"232809, 227802(19)",44645,7143.2,51788.2,44645.000000,7143.200000,51788.200000
3117,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,18/09/2025,Surtida,MXN,1.000000,180.000000,180.000000,0.000000,0,Carmen Irianda ,,10405,1664.8,12069.8,10405.000000,1664.800000,12069.800000
3116,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,18/09/2025,Aprobada,MXN,1.000000,18.000000,0.000000,18.000000,0,Josefina Nava ,231608,594.83,95.17,690,594.830000,95.170000,690.000000
3115,VIRESA,Matriz,18/09/2025,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Josefina Nava ,JAPAMI 32484 (COT. 25-1053-L),4006,640.96,4646.96,4006.000000,640.960000,4646.960000
3114,BOTELLO ,Matriz,18/09/2025,Surtida,MXN,1.000000,435.000000,435.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,4134.2,0,4134.2,4134.200000,0.000000,4134.200000
3113,ECODELI,Matriz,17/09/2025,Surtida,MXN,1.000000,652.000000,652.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,13284.25,2125.48,15409.73,13284.250000,2125.480000,15409.730000
3112,ECODELI,Matriz,17/09/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,963.98,154.24,1118.22,963.980000,154.240000,1118.220000
3111,VIRESA,Matriz,12/09/2025,Surtida,MXN,1.000000,6.000000,6.000000,0.000000,30,Josefina Nava ,"231626, 231391",4580.38,732.86,5313.24,4580.380000,732.860000,5313.240000
3110,VIRESA,Matriz,12/09/2025,Surtida,MXN,1.000000,118.000000,118.000000,0.000000,30,Josefina Nava ,"231292(14,19), 231325(10), 231188(15), 230987(14), JAPAMI 32361(2,3,4,6,7)",11320.68,1811.31,13131.99,11320.680000,1811.310000,13131.990000
3109,VIRESA,Matriz,12/09/2025,Surtida,MXN,1.000000,16.000000,16.000000,0.000000,30,Josefina Nava ,"192540, 230908(13), 231356(16,17,18), 230449",3483.44,557.35,4040.79,3483.440000,557.350000,4040.790000
3108,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,12/09/2025,Surtida,MXN,1.000000,75.000000,75.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,19806.7,3169.07,22975.77,19806.700000,3169.070000,22975.770000
3107,ALFA &amp; OMEGA,Matriz,11/09/2025,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,0,Carmen Irianda ,,2440,390.4,2830.4,2440.000000,390.400000,2830.400000
3106,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,11/09/2025,Surtida,MXN,1.000000,251.000000,251.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,50200,8032,58232,50200.000000,8032.000000,58232.000000
3105,DECASA,Matriz,11/09/2025,Surtida,MXN,1.000000,900.000000,900.000000,0.000000,0,Carmen Irianda ,,33935.34,5429.66,39365,33935.340000,5429.660000,39365.000000
3104,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,09/09/2025,Surtida,MXN,1.000000,52.000000,52.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,13723,2195.68,15918.68,13723.000000,2195.680000,15918.680000
3103,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,09/09/2025,Surtida,MXN,1.000000,180.000000,180.000000,0.000000,0,Carmen Irianda ,,12023.5,1923.76,13947.26,12023.500000,1923.760000,13947.260000
3102,SESHIR,Matriz,08/09/2025,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,0,Carmen Irianda ,,5770,923.2,6693.2,5770.000000,923.200000,6693.200000
3101,ALCOHOLERA DEL CENTRO,Matriz,08/09/2025,Aprobada,MXN,1.000000,120.000000,0.000000,120.000000,0,Josefina Nava ,232371,3960,633.6,4593.6,3960.000000,633.600000,4593.600000
3100,MIRAGE LEON,Matriz,08/09/2025,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Carmen Irianda ,,15517.24,2482.76,18000,15517.240000,2482.760000,18000.000000
3099,AQUALIFE,Matriz,08/09/2025,Aprobada,MXN,1.000000,180.000000,0.000000,180.000000,0,Carmen Irianda ,,12088.8,1934.21,14023.01,12088.800000,1934.210000,14023.010000
3098,DECASA,Matriz,08/09/2025,Surtida,MXN,1.000000,472.000000,472.000000,0.000000,0,Carmen Irianda ,,16470.69,2635.31,19106,16470.690000,2635.310000,19106.000000
3097,BASICOS,Matriz,08/09/2025,Surtida,MXN,1.000000,32.000000,32.000000,0.000000,0,Carmen Irianda ,,838.36,134.14,972.5,838.360000,134.140000,972.500000
3096,ECODELI,Matriz,05/09/2025,Aprobada,MXN,1.000000,667.000000,0.000000,667.000000,30,Daniel Alejandro Calderon Hernández,,12423.97,1987.84,14411.81,12423.970000,1987.840000,14411.810000
3095,JARCERIA RAMIREZ,Matriz,05/09/2025,Aprobada,MXN,1.000000,266.000000,0.000000,266.000000,0,Daniel Alejandro Calderon Hernández,,4361.28,697.8,5059.08,4361.280000,697.800000,5059.080000
3094,RS,Matriz,05/09/2025,Surtida,MXN,1.000000,21.000000,21.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2416.39,386.62,2803.01,2416.390000,386.620000,2803.010000
3093,SAMS,Matriz,05/09/2025,Surtida,MXN,1.000000,21.000000,21.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1913.69,306.19,2219.88,1913.690000,306.190000,2219.880000
3092,DISTRIBUIDORA DE PRODUCTOS A BAJO PRECIO(ABEJITA),Matriz,04/09/2025,Aprobada,MXN,1.000000,109.000000,0.000000,109.000000,0,Daniel Alejandro Calderon Hernández,,29279.11,0,29279.11,29279.110000,0.000000,29279.110000
3091,PESO,Matriz,04/09/2025,Surtida,MXN,1.000000,130.000000,130.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,11810,1889.6,13699.6,11810.000000,1889.600000,13699.600000
3090,LA FRESA ,Matriz,04/09/2025,Aprobada,MXN,1.000000,110.000000,0.000000,110.000000,0,Daniel Alejandro Calderon Hernández,,3190,510.4,3700.4,3190.000000,510.400000,3700.400000
3089,DECASA,Matriz,02/09/2025,Cancelada,MXN,1.000000,36.000000,0.000000,36.000000,0,Daniel Alejandro Calderon Hernández,,2310,369.6,2679.6,2310.000000,369.600000,2679.600000
3088,ALCOHOLERA DEL CENTRO,Matriz,02/09/2025,Aprobada,MXN,1.000000,84.000000,0.000000,84.000000,0,Carmen Irianda ,,4706.9,753.1,5460,4706.900000,753.100000,5460.000000
3087,AUREA QUIMICA MEXICANA,Matriz,02/09/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,231125(14),1117.9,178.86,1296.76,1117.900000,178.860000,1296.760000
3086,MIGUEL ANGEL RODRIGUEZ MARTINEZ (STANFORD DEPOSITO DENTAL),Matriz,02/09/2025,Aprobada,MXN,1.000000,35.000000,0.000000,35.000000,0,Josefina Nava ,231259(14),7462.54,1194.01,8656.55,7462.540000,1194.010000,8656.550000
3085,GINEZ,Matriz,02/09/2025,Surtida,MXN,1.000000,500.000000,500.000000,0.000000,0,Carmen Irianda ,,4655.17,744.83,5400,4655.170000,744.830000,5400.000000
3084,DECASA,Matriz,02/09/2025,Surtida,MXN,1.000000,518.000000,518.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,15472.41,2475.58,17947.99,15472.410000,2475.580000,17947.990000
3083,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,01/09/2025,Surtida,MXN,1.000000,30.000000,30.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,8415,1346.4,9761.4,8415.000000,1346.400000,9761.400000
3082,BASICOS,Matriz,01/09/2025,Surtida,MXN,1.000000,70.000000,70.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,6105,0,6105,6105.000000,0.000000,6105.000000
3081,VIRESA,Matriz,29/08/2025,Surtida,MXN,1.000000,166.000000,166.000000,0.000000,30,Josefina Nava ,230888,7413.56,1186.17,8599.73,7413.560000,1186.170000,8599.730000
3080,PYM IRAPUATO,Matriz,29/08/2025,Aprobada,MXN,1.000000,18.000000,0.000000,18.000000,0,Josefina Nava ,"DRA ERIKA, RETRYVER",558.25,80.99,639.24,558.250000,80.990000,639.240000
3079,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,29/08/2025,Aprobada,MXN,1.000000,52.000000,0.000000,52.000000,0,Josefina Nava ,"231263, 231259(8,10)",8691.72,548.28,9240,8691.720000,548.280000,9240.000000
3078,FANASA,Matriz,29/08/2025,Aprobada,MXN,1.000000,15.000000,0.000000,15.000000,0,Josefina Nava ,"DR DAVID, PEC, PGC",1108.3,55.41,1163.71,1108.300000,55.410000,1163.710000
